chrom	start	end	observed_overlap	p_value	bonferroni_p	significant
chr3	1592276	1593151	1371	0.33663366336633666	1.0	False
chr3	902613	902973	683	0.5148514851485149	1.0	False
chr3	4069235	4070064	2405	0.019801980198019802	1.0	False
chr3	1068228	1068479	0	1.0	1.0	False
chr3	314301	314771	84	0.8910891089108911	1.0	False
chr3	1820275	1820535	993	0.04950495049504951	1.0	False
chr3	2635971	2636649	257	0.6534653465346535	1.0	False
chr3	4121856	4122042	818	0.37623762376237624	1.0	False
chr3	4166800	4167538	2768	0.0297029702970297	1.0	False
chr3	3592057	3592574	704	0.27722772277227725	1.0	False
chr3	1966714	1967233	185	0.7128712871287128	1.0	False
chr3	2675661	2676133	0	1.0	1.0	False
chr3	1454180	1454617	0	1.0	1.0	False
chr3	3343482	3344309	104	0.6732673267326733	1.0	False
chr3	1399735	1400137	2121	0.04950495049504951	1.0	False
chr3	3339509	3340325	1827	0.06930693069306931	1.0	False
chr3	2422807	2423385	1398	0.04950495049504951	1.0	False
chr3	3942015	3942675	3750	0.009900990099009901	1.0	False
chr3	967826	968283	0	1.0	1.0	False
chr3	2698284	2699239	1876	0.0594059405940594	1.0	False
chr3	2226104	2226944	711	0.1782178217821782	1.0	False
chr3	2926679	2927043	174	0.9405940594059405	1.0	False
chr3	3977935	3978349	1844	0.0297029702970297	1.0	False
chr3	2795382	2796010	858	0.3465346534653465	1.0	False
chr3	2412591	2413149	350	0.21782178217821782	1.0	False
chr3	2275515	2276091	930	0.31683168316831684	1.0	False
chr3	2256293	2256452	2167	0.019801980198019802	1.0	False
chr3	3478867	3479254	907	0.37623762376237624	1.0	False
chr3	1250539	1251178	2174	0.09900990099009901	1.0	False
chr3	1828177	1828374	1108	0.4752475247524752	1.0	False
chr3	948036	948313	842	0.6336633663366337	1.0	False
chr3	681152	681399	1061	0.45544554455445546	1.0	False
chr3	1607454	1608259	227	0.7029702970297029	1.0	False
chr3	4568036	4568798	151	0.8514851485148515	1.0	False
chr3	2873864	2874698	393	0.2871287128712871	1.0	False
chr3	2063859	2064448	2679	0.0594059405940594	1.0	False
chr3	3540356	3541187	2828	0.019801980198019802	1.0	False
chr3	1508753	1509680	1216	0.42574257425742573	1.0	False
chr3	501582	502514	165	0.693069306930693	1.0	False
chr3	2583196	2583334	634	0.45544554455445546	1.0	False
chr3	1510063	1510471	806	0.12871287128712872	1.0	False
chr3	95973	96532	310	0.32673267326732675	1.0	False
chr3	3138702	3138885	1114	0.33663366336633666	1.0	False
chr3	813906	814508	0	1.0	1.0	False
chr3	1075926	1076737	0	1.0	1.0	False
chr3	2896293	2896466	539	0.5247524752475248	1.0	False
chr3	1198333	1198746	1546	0.36633663366336633	1.0	False
chr3	3989728	3989845	600	0.24752475247524752	1.0	False
chr3	3863865	3864675	746	0.5148514851485149	1.0	False
chr3	2833901	2834192	314	0.31683168316831684	1.0	False
chr3	1145730	1146624	952	0.43564356435643564	1.0	False
chr3	3668433	3669129	64	0.801980198019802	1.0	False
chr3	3185284	3185653	309	0.6138613861386139	1.0	False
chr3	1721492	1721690	3318	0.009900990099009901	1.0	False
chr3	292544	292946	1798	0.019801980198019802	1.0	False
chr3	1547985	1548734	976	0.49504950495049505	1.0	False
chr3	3022222	3023066	0	1.0	1.0	False
chr3	2999066	2999428	1497	0.1485148514851485	1.0	False
chr3	980273	981220	1111	0.37623762376237624	1.0	False
chr3	2358800	2359390	1074	0.37623762376237624	1.0	False
chr3	1007459	1007568	111	0.8613861386138614	1.0	False
chr3	1732340	1732658	0	1.0	1.0	False
chr3	311301	311960	149	0.8415841584158416	1.0	False
chr3	2710843	2711258	883	0.40594059405940597	1.0	False
chr3	680175	680798	486	0.6039603960396039	1.0	False
chr3	3258359	3258614	1823	0.0594059405940594	1.0	False
chr3	4508613	4509487	517	0.6534653465346535	1.0	False
chr3	1809642	1810332	52	0.7623762376237624	1.0	False
chr3	374780	375135	1759	0.26732673267326734	1.0	False
chr3	1457752	1457937	2048	0.04950495049504951	1.0	False
chr3	3172962	3173884	709	0.36633663366336633	1.0	False
chr3	1587234	1587337	103	0.6831683168316832	1.0	False
chr3	286738	286892	0	1.0	1.0	False
chr3	3700486	3700925	2304	0.039603960396039604	1.0	False
chr3	448962	449254	203	0.801980198019802	1.0	False
chr3	3066279	3066549	0	1.0	1.0	False
chr3	3004422	3004963	94	0.8217821782178217	1.0	False
chr3	3307417	3308184	1297	0.019801980198019802	1.0	False
chr3	2509959	2510698	245	0.8910891089108911	1.0	False
chr3	973916	974726	405	0.7722772277227723	1.0	False
chr3	1630524	1631493	135	0.6831683168316832	1.0	False
chr3	1994294	1994765	382	0.7821782178217822	1.0	False
chr3	3678972	3679131	1652	0.0297029702970297	1.0	False
chr3	3571148	3571668	628	0.0297029702970297	1.0	False
chr3	1916196	1916332	342	0.8217821782178217	1.0	False
chr3	3009146	3009702	746	0.3069306930693069	1.0	False
chr3	119403	119784	533	0.6138613861386139	1.0	False
chr3	707912	708439	294	0.5841584158415841	1.0	False
chr3	1118798	1119161	0	1.0	1.0	False
chr3	1163956	1164703	115	0.6039603960396039	1.0	False
chr3	4056797	4057023	13	0.7425742574257426	1.0	False
chr3	1621958	1622780	2509	0.009900990099009901	1.0	False
chr3	4493172	4493909	1964	0.06930693069306931	1.0	False
chr3	2106320	2107299	1265	0.009900990099009901	1.0	False
chr3	4601353	4601622	2467	0.07920792079207921	1.0	False
chr3	4373270	4373542	2099	0.0297029702970297	1.0	False
chr3	1917251	1917601	998	0.31683168316831684	1.0	False
chr3	3949908	3950108	3530	0.009900990099009901	1.0	False
chr3	2842370	2842792	395	0.8415841584158416	1.0	False
chr3	1965510	1965885	745	0.46534653465346537	1.0	False
chr3	1479236	1479748	1037	0.21782178217821782	1.0	False
chr3	3974401	3975339	433	0.5247524752475248	1.0	False
chr3	3380212	3380744	186	0.6336633663366337	1.0	False
chr3	1034495	1035207	1837	0.16831683168316833	1.0	False
chr3	2486638	2487530	821	0.693069306930693	1.0	False
chr3	4068889	4069121	2687	0.0594059405940594	1.0	False
chr3	1606921	1607036	404	0.1188118811881188	1.0	False
chr3	3453422	3453784	29	0.7722772277227723	1.0	False
chr3	1856742	1857665	142	0.9405940594059405	1.0	False
chr3	1833784	1833885	273	0.8712871287128713	1.0	False
chr3	4486316	4487053	423	0.8811881188118812	1.0	False
chr3	2271037	2271282	0	1.0	1.0	False
chr3	3974384	3974855	0	1.0	1.0	False
chr3	3609130	3609414	207	0.7821782178217822	1.0	False
chr3	4558178	4558968	2323	0.04950495049504951	1.0	False
chr3	4274749	4275600	199	0.8910891089108911	1.0	False
chr3	3196762	3197688	1216	0.1485148514851485	1.0	False
chr3	1318043	1318490	1174	0.6336633663366337	1.0	False
chr3	4174308	4174587	48	0.7029702970297029	1.0	False
chr3	696894	697608	3260	0.019801980198019802	1.0	False
chr3	1533300	1534040	2216	0.019801980198019802	1.0	False
chr3	2693426	2694213	2768	0.019801980198019802	1.0	False
chr3	1810042	1810806	0	1.0	1.0	False
chr3	2994663	2995205	274	0.6138613861386139	1.0	False
chr3	2207280	2208228	648	0.7227722772277227	1.0	False
chr3	2553044	2553220	2052	0.07920792079207921	1.0	False
chr3	4321257	4322086	0	1.0	1.0	False
chr3	3322937	3323514	9	0.8316831683168316	1.0	False
chr3	3408384	3408545	11	0.7524752475247525	1.0	False
chr3	1691437	1692342	516	0.5544554455445545	1.0	False
chr3	254570	255409	270	0.6039603960396039	1.0	False
chr3	3533032	3533425	1336	0.019801980198019802	1.0	False
chr3	419995	420735	544	0.5643564356435643	1.0	False
chr3	1470495	1471251	1829	0.04950495049504951	1.0	False
chr3	2491178	2491402	1430	0.33663366336633666	1.0	False
chr3	2187681	2188512	164	0.9504950495049505	1.0	False
chr3	3677726	3678181	1169	0.019801980198019802	1.0	False
chr3	908564	909283	896	0.5643564356435643	1.0	False
chr3	1368787	1368997	502	0.16831683168316833	1.0	False
chr3	2999530	3000166	0	1.0	1.0	False
chr3	3974731	3975515	276	0.8514851485148515	1.0	False
chr3	2438460	2438705	113	0.6831683168316832	1.0	False
chr3	456290	456551	2301	0.009900990099009901	1.0	False
chr3	3509200	3509323	318	0.6138613861386139	1.0	False
chr3	2516022	2516631	265	0.5148514851485149	1.0	False
chr3	4132724	4133513	427	0.0297029702970297	1.0	False
chr3	1752655	1753151	0	1.0	1.0	False
chr3	953724	954542	627	0.10891089108910891	1.0	False
chr3	1124853	1125415	1003	0.49504950495049505	1.0	False
chr3	1008020	1008254	1731	0.13861386138613863	1.0	False
chr3	3086863	3087312	881	0.09900990099009901	1.0	False
chr3	3485038	3485461	998	0.16831683168316833	1.0	False
chr3	99120	99746	342	0.32673267326732675	1.0	False
chr3	1300275	1301173	453	0.31683168316831684	1.0	False
chr3	4636500	4636858	1367	0.37623762376237624	1.0	False
chr3	2969829	2970765	812	0.44554455445544555	1.0	False
chr3	2189752	2189943	1428	0.2871287128712871	1.0	False
chr3	4041785	4042563	628	0.6435643564356436	1.0	False
chr3	845166	845780	46	0.8811881188118812	1.0	False
chr3	1258046	1258944	522	0.27722772277227725	1.0	False
chr3	119455	119689	1320	0.2871287128712871	1.0	False
chr3	3241045	3241305	1182	0.46534653465346537	1.0	False
chr3	1831367	1832104	396	0.22772277227722773	1.0	False
chr3	177534	178099	454	0.2871287128712871	1.0	False
chr3	3576205	3576552	2060	0.12871287128712872	1.0	False
chr3	136288	137207	0	1.0	1.0	False
chr3	4110757	4111413	405	0.8514851485148515	1.0	False
chr3	2990343	2990886	262	0.6039603960396039	1.0	False
chr3	795090	795290	1090	0.4158415841584158	1.0	False
chr3	2466584	2466917	1226	0.19801980198019803	1.0	False
chr3	3165651	3165891	1458	0.0891089108910891	1.0	False
chr3	1049446	1050379	343	0.5445544554455446	1.0	False
chr3	1838924	1839562	348	0.0891089108910891	1.0	False
chr3	3489025	3489592	195	0.5247524752475248	1.0	False
chr3	4487810	4488374	0	1.0	1.0	False
chr3	4324370	4324706	846	0.5148514851485149	1.0	False
chr3	3031869	3032485	306	0.8910891089108911	1.0	False
chr3	2589454	2590019	998	0.3564356435643564	1.0	False
chr3	4402845	4403817	0	1.0	1.0	False
chr3	2754742	2754993	503	0.5445544554455446	1.0	False
chr3	456717	456874	374	0.46534653465346537	1.0	False
chr3	2827726	2828499	454	0.3069306930693069	1.0	False
chr3	383159	383460	998	0.009900990099009901	1.0	False
chr3	3239140	3239317	435	0.7623762376237624	1.0	False
chr3	4578330	4578693	103	0.8415841584158416	1.0	False
chr3	815434	815768	853	0.5742574257425742	1.0	False
chr3	2336619	2337257	394	0.25742574257425743	1.0	False
chr3	2904288	2904583	93	0.7722772277227723	1.0	False
chr3	669450	670020	2338	0.06930693069306931	1.0	False
chr3	1624644	1624878	2216	0.04950495049504951	1.0	False
chr3	916052	916517	0	1.0	1.0	False
chr3	1926545	1927255	540	0.6435643564356436	1.0	False
chr3	1772897	1773158	3015	0.009900990099009901	1.0	False
chr3	4538489	4538971	1146	0.38613861386138615	1.0	False
chr3	243653	244621	303	0.5247524752475248	1.0	False
chr3	4333854	4334148	1923	0.2376237623762376	1.0	False
chr3	4451679	4452371	635	0.39603960396039606	1.0	False
chr3	3453057	3453833	1462	0.2376237623762376	1.0	False
chr3	4120667	4120995	868	0.2079207920792079	1.0	False
chr3	2796448	2797222	642	0.5742574257425742	1.0	False
chr3	4307948	4308782	854	0.009900990099009901	1.0	False
chr3	2156660	2157080	0	1.0	1.0	False
chr3	4359943	4360819	727	0.2871287128712871	1.0	False
chr3	4593797	4594426	155	0.6831683168316832	1.0	False
chr3	201243	202140	896	0.44554455445544555	1.0	False
chr3	1129290	1130100	1012	0.24752475247524752	1.0	False
chr3	478465	478785	2092	0.0891089108910891	1.0	False
chr3	462889	463608	178	0.36633663366336633	1.0	False
chr3	1887094	1887472	587	0.40594059405940597	1.0	False
chr3	3942357	3942461	55	0.7623762376237624	1.0	False
chr3	1885333	1885528	0	1.0	1.0	False
chr3	280910	281565	364	0.6435643564356436	1.0	False
chr3	2022579	2022884	112	0.7524752475247525	1.0	False
chr3	2174907	2175125	1603	0.25742574257425743	1.0	False
chr3	1124922	1125871	614	0.7029702970297029	1.0	False
chr3	959023	959285	1679	0.1782178217821782	1.0	False
chr3	2033474	2034077	286	0.3465346534653465	1.0	False
chr3	223241	223347	84	0.8118811881188119	1.0	False
chr3	4181834	4182114	649	0.37623762376237624	1.0	False
chr3	4161162	4161524	1203	0.37623762376237624	1.0	False
chr3	12083	12195	1494	0.2871287128712871	1.0	False
chr3	190491	191215	641	0.7524752475247525	1.0	False
chr3	1906440	1906748	0	1.0	1.0	False
chr3	2573091	2573987	95	0.7128712871287128	1.0	False
chr3	3797902	3798530	500	0.33663366336633666	1.0	False
chr3	3555272	3555495	1914	0.009900990099009901	1.0	False
chr3	724858	725392	2092	0.04950495049504951	1.0	False
chr3	1970634	1971341	2607	0.009900990099009901	1.0	False
chr3	4403896	4404008	844	0.49504950495049505	1.0	False
chr3	4370397	4371132	0	1.0	1.0	False
chr3	1517897	1518365	0	1.0	1.0	False
chr3	3101411	3102184	909	0.2376237623762376	1.0	False
chr3	3418113	3418458	1035	0.5445544554455446	1.0	False
chr3	3823981	3824614	161	0.6336633663366337	1.0	False
chr3	2132259	2132611	0	1.0	1.0	False
chr3	2716554	2716959	2831	0.0297029702970297	1.0	False
chr3	1967314	1968193	130	0.8712871287128713	1.0	False
chr3	3255620	3256278	1054	0.12871287128712872	1.0	False
chr3	2696781	2697618	605	0.44554455445544555	1.0	False
chr3	3207939	3208933	157	0.7029702970297029	1.0	False
chr3	2359899	2360368	628	0.39603960396039606	1.0	False
chr3	1148931	1149060	531	0.5346534653465347	1.0	False
chr3	2920048	2920459	779	0.33663366336633666	1.0	False
chr3	953916	954657	373	0.38613861386138615	1.0	False
chr3	1708845	1709832	702	0.6435643564356436	1.0	False
chr3	1152260	1153053	612	0.5742574257425742	1.0	False
chr3	333752	334012	196	0.2871287128712871	1.0	False
chr3	4316523	4317218	0	1.0	1.0	False
chr3	2292233	2292925	173	0.7623762376237624	1.0	False
chr3	406065	406330	0	1.0	1.0	False
chr3	2532283	2532620	1807	0.0297029702970297	1.0	False
chr3	4443294	4443901	0	1.0	1.0	False
chr3	2014092	2014192	307	0.5544554455445545	1.0	False
chr3	346308	347300	501	0.693069306930693	1.0	False
chr3	1574212	1575083	0	1.0	1.0	False
chr3	125095	126054	353	0.8118811881188119	1.0	False
chr3	1312114	1312499	666	0.6039603960396039	1.0	False
chr3	271860	272308	343	0.3465346534653465	1.0	False
chr3	3795080	3795893	237	0.8712871287128713	1.0	False
chr3	4393182	4393435	0	1.0	1.0	False
chr3	4541814	4542218	125	0.9108910891089109	1.0	False
chr3	1054813	1055314	765	0.44554455445544555	1.0	False
chr3	3230413	3231243	1385	0.3465346534653465	1.0	False
chr3	1638848	1639717	670	0.42574257425742573	1.0	False
chr3	936086	936300	473	0.38613861386138615	1.0	False
chr3	4005852	4006597	418	0.22772277227722773	1.0	False
chr3	263027	263749	470	0.21782178217821782	1.0	False
chr3	113492	114174	1586	0.25742574257425743	1.0	False
chr3	4584177	4584869	1319	0.2079207920792079	1.0	False
chr3	2409803	2409922	127	0.8415841584158416	1.0	False
chr3	999918	1000145	217	0.7326732673267327	1.0	False
chr3	1609639	1610306	0	1.0	1.0	False
chr3	1180490	1180630	0	1.0	1.0	False
chr3	1598108	1598242	409	0.4752475247524752	1.0	False
chr3	1531961	1532203	1	0.8811881188118812	1.0	False
chr3	1240676	1240849	1575	0.019801980198019802	1.0	False
chr3	4547935	4548499	22	0.8316831683168316	1.0	False
chr3	101223	101921	546	0.6633663366336634	1.0	False
chr3	1581795	1582269	120	0.8811881188118812	1.0	False
chr3	1852524	1853270	168	0.7128712871287128	1.0	False
chr3	2654258	2654560	269	0.5346534653465347	1.0	False
chr3	4455814	4456664	0	1.0	1.0	False
chr3	628933	629488	495	0.5544554455445545	1.0	False
chr3	4480065	4480218	229	0.38613861386138615	1.0	False
chr3	1204345	1205271	205	0.8613861386138614	1.0	False
chr3	2295058	2295402	0	1.0	1.0	False
chr3	123316	124150	0	1.0	1.0	False
chr3	3450347	3450823	1341	0.33663366336633666	1.0	False
chr3	596577	597186	1871	0.009900990099009901	1.0	False
chr3	1074758	1075136	420	0.33663366336633666	1.0	False
chr3	2790169	2790709	1678	0.039603960396039604	1.0	False
chr3	433761	434403	1552	0.3069306930693069	1.0	False
chr3	1418496	1419204	2446	0.009900990099009901	1.0	False
chr3	2473692	2473994	451	0.693069306930693	1.0	False
chr3	3173770	3174516	1012	0.4158415841584158	1.0	False
chr3	3815783	3816696	1482	0.019801980198019802	1.0	False
chr3	4545643	4546300	1979	0.009900990099009901	1.0	False
chr3	2007723	2008426	439	0.8514851485148515	1.0	False
chr3	947060	947474	771	0.7425742574257426	1.0	False
chr3	3388391	3389181	0	1.0	1.0	False
chr3	1879576	1879755	1798	0.2376237623762376	1.0	False
chr3	3930908	3931300	180	0.6831683168316832	1.0	False
chr3	1796491	1797104	0	1.0	1.0	False
chr3	728737	729547	811	0.37623762376237624	1.0	False
chr3	1005085	1005348	601	0.5346534653465347	1.0	False
chr3	3337984	3338590	913	0.15841584158415842	1.0	False
chr3	3574885	3575441	41	0.7821782178217822	1.0	False
chr3	754985	755315	104	1.0	1.0	False
chr3	3685264	3685860	444	0.38613861386138615	1.0	False
chr3	376724	377080	687	0.49504950495049505	1.0	False
chr3	2557593	2558027	1486	0.019801980198019802	1.0	False
chr3	2628624	2629485	0	1.0	1.0	False
chr3	1961615	1962149	6	0.8613861386138614	1.0	False
chr3	2810474	2811031	440	0.693069306930693	1.0	False
chr3	3590652	3591396	984	0.5148514851485149	1.0	False
chr3	3861058	3861861	476	0.7524752475247525	1.0	False
chr3	3922939	3923558	520	0.5841584158415841	1.0	False
chr3	1579330	1579939	2435	0.009900990099009901	1.0	False
chr3	1548762	1549022	1143	0.4158415841584158	1.0	False
chr3	1993292	1993840	0	1.0	1.0	False
chr3	3465128	3465573	1413	0.019801980198019802	1.0	False
chr3	514036	514578	2926	0.009900990099009901	1.0	False
chr3	2682895	2683685	1293	0.019801980198019802	1.0	False
chr3	2777723	2777972	211	0.9108910891089109	1.0	False
chr3	996498	997358	473	0.42574257425742573	1.0	False
chr3	2034526	2035185	163	0.6534653465346535	1.0	False
chr3	2425402	2425553	0	1.0	1.0	False
chr3	2895179	2895314	561	0.27722772277227725	1.0	False
chr3	4304345	4304786	1507	0.04950495049504951	1.0	False
chr3	3038851	3039473	959	0.009900990099009901	1.0	False
chr3	3290311	3290687	218	0.6237623762376238	1.0	False
chr3	442447	442548	66	0.9801980198019802	1.0	False
chr3	421301	422074	259	0.3564356435643564	1.0	False
chr3	3662001	3662532	1079	0.5445544554455446	1.0	False
chr3	3349857	3350177	515	0.6138613861386139	1.0	False
chr3	4123677	4123780	304	0.32673267326732675	1.0	False
chr3	2169022	2169699	136	0.8712871287128713	1.0	False
chr3	4413894	4414853	972	0.21782178217821782	1.0	False
chr3	2490338	2490442	0	1.0	1.0	False
chr3	33288	33395	2196	0.09900990099009901	1.0	False
chr3	2723284	2723965	166	0.6435643564356436	1.0	False
chr3	476639	477039	55	0.7920792079207921	1.0	False
chr3	789595	790518	1209	0.3069306930693069	1.0	False
chr3	1395235	1395466	800	0.5148514851485149	1.0	False
chr3	2713381	2713798	593	0.5841584158415841	1.0	False
chr3	4349399	4349594	2951	0.0594059405940594	1.0	False
chr3	3900654	3901171	674	0.4752475247524752	1.0	False
chr3	1480246	1480421	109	0.6336633663366337	1.0	False
chr3	3147460	3148356	0	1.0	1.0	False
chr3	2261095	2261285	124	0.8118811881188119	1.0	False
chr3	1589107	1589447	2392	0.019801980198019802	1.0	False
chr3	2855994	2856990	1872	0.2079207920792079	1.0	False
chr3	799694	800460	1608	0.009900990099009901	1.0	False
chr3	1040230	1041155	606	0.7029702970297029	1.0	False
chr3	2211636	2211770	351	0.4752475247524752	1.0	False
chr3	2537509	2538414	1574	0.009900990099009901	1.0	False
chr3	1256809	1257556	1836	0.009900990099009901	1.0	False
chr3	3001082	3002006	1127	0.5346534653465347	1.0	False
chr3	2823576	2823732	472	0.48514851485148514	1.0	False
chr3	1287061	1287692	1794	0.12871287128712872	1.0	False
chr3	1286079	1286587	1193	0.019801980198019802	1.0	False
chr3	4160406	4160751	358	0.5445544554455446	1.0	False
chr3	4219135	4219272	3423	0.009900990099009901	1.0	False
chr3	1764751	1765520	3629	0.009900990099009901	1.0	False
chr3	4078946	4079635	652	0.7524752475247525	1.0	False
chr3	3639262	3639595	159	0.6435643564356436	1.0	False
